datetime,plotcode,A,B
2021-01-05 15:30:00,4A21M,1.6499999999999997,2.2606666666666664
2021-01-05 16:00:00,4A21M,1.6499999999999997,2.260666666666666
2021-01-05 16:30:00,4A21M,1.6499999999999997,2.2646666666666664
2021-01-05 17:00:00,4A21M,1.6380000000000006,2.2676666666666665
2021-01-05 17:30:00,4A21M,1.6216666666666664,2.2626666666666666
2021-01-05 13:00:00,4A22M,1.3793333333333335,1.910666666666666
2021-01-05 13:30:00,4A22M,1.4140000000000001,1.9156666666666669
2021-01-05 14:00:00,4A22M,1.4470000000000005,1.9200000000000004
2021-01-05 14:30:00,4A22M,1.4500000000000004,1.9266666666666663
2021-01-05 15:00:00,4A22M,1.4580000000000002,1.93
2021-01-05 15:30:00,4A22M,1.4749999999999992,1.9356666666666664
2021-01-05 16:00:00,4A22M,1.4809999999999994,1.94
2021-01-05 16:30:00,4A22M,1.479666666666666,1.9453333333333336
2021-01-05 17:00:00,4A22M,1.4596666666666671,1.9500000000000004
2021-01-05 17:30:00,4A22M,1.4313333333333338,1.9500000000000004
2021-01-05 13:00:00,4A23M,2.671333333333335,3.5643333333333334
2021-01-05 13:30:00,4A23M,2.6893333333333342,3.5600000000000005
2021-01-05 14:00:00,4A23M,2.7063333333333324,3.5600000000000005
2021-01-05 14:30:00,4A23M,2.709999999999998,3.556666666666666
2021-01-05 15:00:00,4A23M,2.7149999999999994,3.5503333333333327
2021-01-05 15:30:00,4A23M,2.72,3.549999999999999
2021-01-05 16:00:00,4A23M,2.7280000000000006,3.549999999999999
2021-01-05 16:30:00,4A23M,2.7263333333333333,3.549999999999999
2021-01-05 17:00:00,4A23M,2.72,3.549999999999999
2021-01-05 17:30:00,4A23M,2.7153333333333323,3.549999999999999
